"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.765868762E1,-7.708969116E-2,5.014572144E-2,9.826465759E0,9.826896088E0
1.766873462E1,-6.436614990E-2,4.655319214E-2,9.929002533E0,9.929320294E0
1.767878062E1,-3.996688843E-2,4.610412598E-2,9.915680237E0,9.915867965E0
1.768882762E1,-4.236190796E-2,8.637039185E-2,9.929301910E0,9.929767913E0
1.769887462E1,-6.271957397E-2,6.242019653E-2,9.866133270E0,9.866530076E0
1.770892062E1,-7.499404907E-2,7.679031372E-2,9.761800232E0,9.762390313E0
1.771896762E1,-9.250762939E-2,7.798782349E-2,9.933343506E0,9.934080379E0
1.772901463E1,-7.873626709E-2,8.681945801E-2,1.001297791E1,1.001366384E1
1.773906062E1,-6.780899048E-2,1.056802368E-1,9.874515839E0,9.875314143E0
1.774910763E1,-7.214996338E-2,7.589218140E-2,9.900711365E0,9.901265109E0
1.775915362E1,-6.795867920E-2,1.209484863E-1,9.855655060E0,9.856631452E0
1.776920062E1,-1.034349060E-1,1.125659180E-1,9.860295410E0,9.861480388E0
1.777924763E1,-9.280700684E-2,7.095245361E-2,9.867330780E0,9.868022300E0
1.778929362E1,-8.592132568E-2,9.145980835E-2,9.888586578E0,9.889382786E0
1.779934063E1,-4.475692749E-2,6.361770630E-2,9.885892181E0,9.886198188E0
1.780938762E1,-2.469863892E-2,7.574249268E-2,9.761949921E0,9.762275001E0
1.781943363E1,-3.637435913E-2,7.813751221E-2,9.770631866E0,9.771012007E0
1.782948062E1,-5.583389282E-2,5.658233643E-2,9.995913391E0,9.996229465E0
1.783952762E1,-8.771759033E-2,4.939727783E-2,9.899962921E0,9.900474752E0
1.784957363E1,-6.331832886E-2,9.325607300E-2,9.798623657E0,9.799271987E0
1.785962062E1,-5.598358154E-2,7.319778442E-2,9.808203735E0,9.808636633E0
1.786966762E1,-5.104385376E-2,6.092330933E-2,9.830357666E0,9.830678968E0
1.787971362E1,-7.978408813E-2,2.559677124E-2,9.881850586E0,9.882205811E0
1.788976062E1,-6.496490479E-2,3.442840576E-3,9.905651093E0,9.905864720E0
1.789980662E1,-6.256988525E-2,3.098556519E-2,9.908794556E0,9.909040551E0
1.790985362E1,-4.445755005E-2,4.939727783E-2,9.773176575E0,9.773402525E0
1.791990062E1,-5.059478760E-2,5.628295898E-2,9.839189301E0,9.839480357E0
1.792994662E1,-4.984634399E-2,4.266128540E-2,9.928104401E0,9.928321189E0
1.793999362E1,-4.206253052E-2,4.056564331E-2,9.945767670E0,9.945939341E0
1.795004063E1,-5.927673340E-2,6.616241455E-2,9.860744476E0,9.861144600E0
1.796008662E1,-9.654922485E-2,6.346801758E-2,9.774823151E0,9.775506001E0
1.797013363E1,-8.382568359E-2,6.331832886E-2,9.865833893E0,9.866393179E0
1.798018063E1,-6.062393188E-2,3.966751099E-2,9.902657318E0,9.902922333E0
1.799022662E1,-4.326004028E-2,6.436614990E-3,9.918224945E0,9.918321376E0
1.800027363E1,-1.796264648E-2,8.322692871E-2,9.879754944E0,9.880121818E0
1.801031962E1,-4.445755005E-2,5.373825073E-2,9.760602722E0,9.760851898E0
1.802036663E1,-6.032455444E-2,6.810836792E-2,9.824819183E0,9.825240444E0
1.803041362E1,-9.071136475E-2,8.217910767E-2,9.872869263E0,9.873627977E0
1.804045963E1,-3.667373657E-2,1.089733887E-1,9.816436615E0,9.817109961E0
1.805050662E1,-4.415817261E-2,8.382568359E-2,9.918973389E0,9.919425879E0
1.806055362E1,-3.248245239E-2,5.658233643E-2,9.779463501E0,9.779681132E0
1.807059963E1,-6.032455444E-2,5.792953491E-2,9.785301361E0,9.785658772E0
1.808064662E1,-7.738906860E-2,1.257385254E-1,9.887389069E0,9.888491383E0
1.809069362E1,-7.005432129E-2,7.439529419E-2,9.881102142E0,9.881630524E0
1.810073962E1,-3.832031250E-2,6.571334839E-2,9.868528290E0,9.868821475E0
1.811078662E1,-4.580474854E-2,9.460327148E-2,9.817634125E0,9.818196762E0
1.812083362E1,-3.607498169E-2,1.020877075E-1,9.837093658E0,9.837689513E0
1.813087962E1,-9.325607300E-2,1.360670471E-1,9.976753235E0,9.978116859E0
1.814092662E1,-9.580078125E-2,6.975494385E-2,9.953701172E0,9.954406590E0
1.815097262E1,-9.520202637E-2,6.331832886E-2,9.882898407E0,9.883559762E0
1.816101962E1,-4.625381470E-2,9.190887451E-2,9.837393036E0,9.837931104E0
1.817106663E1,-1.826202393E-2,7.469467163E-2,9.953551483E0,9.953848498E0
1.818111262E1,-4.819976807E-2,4.535568237E-2,9.924511871E0,9.924732553E0
1.819115962E1,-8.083190918E-2,4.969665527E-2,9.939780121E0,9.940233016E0
1.820120663E1,-8.008346558E-2,3.487747192E-2,9.995763702E0,9.996145347E0
1.821125262E1,-9.804611206E-2,7.439529419E-2,9.787546692E0,9.788320486E0
1.822129963E1,-4.340972900E-2,6.152206421E-2,9.798024902E0,9.798314210E0
1.823134662E1,-5.658233643E-2,5.254074097E-2,9.923613739E0,9.923914134E0
1.824139263E1,-6.900650024E-2,1.092727661E-2,9.826316071E0,9.826564446E0
1.825143962E1,-6.840774536E-2,4.790039063E-2,9.832453308E0,9.832807947E0
1.826148662E1,-5.987548828E-2,4.355941772E-2,9.813442841E0,9.813722173E0
1.827153263E1,-3.323089600E-2,1.466949463E-2,9.719588013E0,9.719655890E0
1.828157962E1,-4.340972900E-2,4.086502075E-2,9.816885681E0,9.817066712E0
1.829162662E1,-2.993774414E-2,4.400848389E-2,9.822873230E0,9.823017434E0
1.830167262E1,-2.380050659E-2,7.993377686E-2,9.873468018E0,9.873820262E0
1.831171962E1,-3.068618774E-2,7.933502197E-2,9.808503113E0,9.808871954E0
1.832176662E1,-4.745132446E-2,6.032455444E-2,9.737400970E0,9.737703443E0
1.833181262E1,-9.235794067E-2,2.769241333E-2,9.836045837E0,9.836518417E0
1.834185962E1,-7.649093628E-2,7.933502197E-2,9.934541016E0,9.935152243E0
1.835190562E1,-5.059478760E-2,5.164260864E-2,9.954000549E0,9.954263093E0
1.836195250E1,-4.879852295E-2,6.301895142E-2,9.888885956E0,9.889207154E0
1.837199950E1,-3.263214111E-2,2.948867798E-2,9.795031128E0,9.795129873E0
1.838204550E1,-9.759704590E-2,2.933898926E-2,9.896370392E0,9.896895114E0
1.839209250E1,-8.023315430E-2,7.753875732E-2,9.971813507E0,9.972437728E0
1.840213950E1,-9.355545044E-2,6.092330933E-2,9.988428955E0,9.989052871E0
1.841218550E1,-4.700225830E-2,7.409591675E-2,9.882000275E0,9.882389835E0
1.842223250E1,-6.256988525E-2,3.592529297E-2,9.782457275E0,9.782723341E0
1.843227950E1,-7.439529419E-2,3.996688843E-2,9.941576385E0,9.941935075E0
1.844232550E1,-8.771759033E-2,5.867797852E-2,9.953401794E0,9.953961260E0
1.845237250E1,-1.056802368E-1,7.065307617E-2,9.872569885E0,9.873388289E0
1.846241950E1,-7.214996338E-2,5.658233643E-2,9.867480469E0,9.867906464E0
1.847246550E1,-7.035369873E-2,7.738906860E-2,9.797126770E0,9.797685015E0
1.848251250E1,-5.628295898E-2,8.996292114E-2,9.849817200E0,9.850388823E0
1.849255950E1,-9.011260986E-2,9.624984741E-2,9.937534790E0,9.938409431E0
1.850260550E1,-9.071136475E-2,1.170565796E-1,9.900262299E0,9.901369823E0
1.851265250E1,-1.091230774E-1,1.026864624E-1,9.840237122E0,9.841377900E0
1.852269950E1,-5.987548828E-2,8.232879639E-2,9.728569336E0,9.729101933E0
1.853274550E1,-1.137634277E-2,8.292755127E-2,9.847272491E0,9.847628238E0
1.854279250E1,4.041595459E-3,9.729766846E-2,9.895322571E0,9.895801734E0
1.855283950E1,-2.664459229E-2,8.652008057E-2,9.913584595E0,9.913997941E0
1.856288550E1,-4.834945679E-2,7.439529419E-2,9.821226654E0,9.821627427E0
1.857293250E1,-6.706054688E-2,7.304809570E-2,9.708211670E0,9.708718091E0
1.858297850E1,-3.517684937E-2,1.008901978E-1,9.785151672E0,9.785735000E0
1.859302550E1,-2.260299683E-2,9.355545044E-2,9.962532806E0,9.962997713E0
1.860307250E1,-4.236190796E-2,3.966751099E-2,9.929152222E0,9.929321824E0
1.861311850E1,-6.092330933E-2,2.125579834E-2,9.762848053E0,9.763061280E0
1.862316550E1,-9.116043091E-2,3.682342529E-2,9.718689880E0,9.719187167E0
1.863321250E1,-6.945556641E-2,5.643264771E-2,9.900262299E0,9.900666760E0
1.864325850E1,-8.202941895E-2,3.427871704E-2,9.981243896E0,9.981639824E0
1.865330550E1,-3.263214111E-2,-4.490661621E-3,9.786049805E0,9.786105242E0
1.866335250E1,-4.999603271E-2,4.400848389E-2,9.838440857E0,9.838666314E0
1.867339850E1,-5.463638306E-2,6.601272583E-2,9.919422455E0,9.919792571E0
1.868344550E1,-9.056167603E-2,6.556365967E-2,9.944420471E0,9.945048945E0
1.869349250E1,-1.187031555E-1,1.107696533E-2,9.872270508E0,9.872990333E0
1.870353850E1,-8.487350464E-2,2.395019531E-2,9.894424438E0,9.894817436E0
1.871358550E1,-3.891906738E-2,6.571334839E-2,9.924811249E0,9.925105101E0
1.872363250E1,-4.655319214E-2,4.640350342E-2,9.848020935E0,9.848240291E0
1.873367850E1,-3.966751099E-2,3.068618774E-2,9.803264008E0,9.803392288E0
1.874372550E1,-9.580078125E-2,1.676513672E-2,9.918823700E0,9.919300502E0
1.875377250E1,-4.790039063E-2,8.053253174E-2,9.922565918E0,9.923008331E0
1.876381850E1,-6.616241455E-2,8.382568359E-2,9.862690430E0,9.863268562E0
1.877386550E1,-3.742218018E-2,6.107299805E-2,9.791887665E0,9.792149630E0
1.878391250E1,-3.757186890E-2,4.969665527E-2,9.865534515E0,9.865731229E0
1.879395850E1,-5.658233643E-2,7.364685059E-2,9.908944244E0,9.909379469E0
1.880400550E1,-4.909790039E-2,7.379653931E-2,9.852212219E0,9.852610930E0
1.881405250E1,-7.274871826E-2,7.723937988E-2,9.871372375E0,9.871942609E0
1.882409850E1,-5.074447632E-2,5.628295898E-2,9.868827667E0,9.869118618E0
1.883414550E1,-5.987548828E-2,7.409591675E-2,9.837093658E0,9.837554926E0
1.884419250E1,-7.259902954E-2,9.250762939E-2,9.781110077E0,9.781816938E0
1.885423850E1,-6.137237549E-2,8.696914673E-2,9.856253815E0,9.856828570E0
1.886428550E1,-8.891510010E-2,1.221459961E-1,9.923613739E0,9.924763734E0
1.887433250E1,-6.256988525E-2,1.127156067E-1,9.840087433E0,9.840931891E0
1.888437850E1,-1.166075134E-1,5.822891235E-2,9.742490387E0,9.743362195E0
1.889442550E1,-5.478607178E-2,7.289840698E-2,9.777367859E0,9.777793102E0
1.890447250E1,-4.655319214E-2,9.071136475E-2,9.921069031E0,9.921592940E0
1.891451850E1,-1.437011719E-2,1.031355286E-1,9.929601288E0,9.930147289E0
1.892456550E1,-6.017486572E-2,5.837860107E-2,9.877808990E0,9.878164785E0
1.893461150E1,-8.367599487E-2,4.206253052E-2,9.738448792E0,9.738899106E0
1.894465850E1,-8.607101440E-2,9.954299927E-2,9.804012451E0,9.804895572E0
1.895470550E1,-7.888595581E-2,1.318757629E-1,9.968819733E0,9.970004066E0
1.896475250E1,-3.338058472E-2,7.080276489E-2,9.930649109E0,9.930957608E0
1.897479850E1,-7.888595581E-2,1.092727661E-2,9.859696655E0,9.860018283E0
1.898484550E1,-4.550537109E-2,3.697311401E-2,9.771679688E0,9.771855590E0
1.899489150E1,-9.011260986E-2,6.945556641E-2,9.935289459E0,9.935940871E0
1.900493850E1,-5.179229736E-2,5.149291992E-2,9.885742493E0,9.886012270E0
1.901498550E1,-5.553451538E-2,4.460723877E-2,9.846823425E0,9.847081063E0
1.902503150E1,-1.871109009E-2,4.191284180E-2,9.894723816E0,9.894830276E0
1.903507850E1,-2.065704346E-2,7.963439941E-2,9.879305878E0,9.879648424E0
1.904512550E1,-5.897735596E-2,7.170089722E-2,9.803563385E0,9.804002978E0
1.905517150E1,-1.145118713E-1,6.242019653E-2,9.915829926E0,9.916687570E0
1.906521850E1,-1.082249451E-1,3.158432007E-2,9.937834167E0,9.938473633E0
1.907526550E1,-4.251159668E-2,7.409591675E-2,9.871821442E0,9.872191044E0
1.908531150E1,-2.005828857E-2,2.409988403E-2,9.795779572E0,9.795829753E0
1.909535850E1,-2.065704346E-2,2.155517578E-2,9.895921326E0,9.895966361E0
1.910540550E1,-5.792953491E-2,3.487747192E-2,9.968071289E0,9.968300632E0
1.911545150E1,-1.166075134E-1,5.882766724E-2,9.944869537E0,9.945727129E0
1.912549850E1,-7.514373779E-2,7.813751221E-2,9.836045837E0,9.836643216E0
1.913554550E1,-6.212081909E-2,6.616241455E-2,9.744286652E0,9.744709273E0
1.914559150E1,-8.681945801E-3,6.032455444E-2,9.882449341E0,9.882637270E0
1.915563850E1,-6.466552734E-2,4.969665527E-2,9.925859070E0,9.926194118E0
1.916568550E1,-5.493576050E-2,8.143066406E-2,9.888736267E0,9.889224128E0
1.917573150E1,-9.505233765E-2,8.202941895E-2,9.791288910E0,9.792093866E0
1.918577850E1,-4.954696655E-2,7.768844604E-2,9.752968597E0,9.753403860E0
1.919582550E1,-4.730163574E-2,7.679031372E-2,9.889484711E0,9.889895957E0
1.920587150E1,-2.125579834E-2,1.074765015E-1,9.873318329E0,9.873926161E0
1.921591850E1,-5.777984619E-2,1.017883301E-1,9.884994049E0,9.885686963E0
1.922596550E1,-5.807922363E-2,1.311273193E-1,9.908195801E0,9.909233653E0
1.923601150E1,-8.517288208E-2,1.425036621E-1,9.738598480E0,9.740013453E0
1.924605850E1,-8.158035278E-2,1.181044006E-1,9.863289185E0,9.864333609E0
1.925610550E1,-8.472381592E-2,5.179229736E-2,9.957293701E0,9.957788832E0
1.926615150E1,-1.122665405E-2,5.613327026E-2,9.888137512E0,9.888303213E0
1.927619850E1,-5.807922363E-2,7.664062500E-2,9.873168640E0,9.873636917E0
1.928624550E1,-2.769241333E-2,7.424560547E-2,9.773625641E0,9.773946872E0
1.929629150E1,-9.220825195E-2,5.882766724E-2,9.844578094E0,9.845185672E0
1.930633850E1,-8.382568359E-2,4.385879517E-2,9.906698914E0,9.907150635E0
1.931638550E1,-8.801696777E-2,7.813751221E-2,9.801767120E0,9.802473726E0
1.932643150E1,-6.286926270E-2,8.816665649E-2,9.949809265E0,9.950398500E0
1.933647850E1,-3.921844482E-2,3.682342529E-2,9.865085449E0,9.865232130E0
1.934652550E1,-5.718109131E-2,2.020797729E-2,9.771979065E0,9.772167256E0
1.935657150E1,-6.780899048E-2,7.095245361E-2,9.902807007E0,9.903293337E0
1.936661800E1,-8.412506104E-2,2.874023438E-2,9.956545258E0,9.956942126E0
1.937666500E1,-4.775070190E-2,5.463638306E-2,9.849368134E0,9.849635419E0
1.938671100E1,-4.176315308E-2,5.239105225E-2,9.804760895E0,9.804989811E0
1.939675800E1,-2.305206299E-2,7.604187012E-2,9.871222687E0,9.871542488E0
1.940680500E1,-5.119354248E-2,9.460327148E-2,9.947114868E0,9.947696455E0
1.941685100E1,-9.759704590E-2,9.520202637E-2,9.902357941E0,9.903296491E0
1.942689800E1,-1.032852173E-1,2.903961182E-2,9.823621674E0,9.824207547E0
1.943694500E1,-6.870712280E-2,6.227050781E-2,9.878707123E0,9.879142306E0
1.944699100E1,-1.182540894E-2,9.086105347E-2,9.825867004E0,9.826294213E0
1.945703800E1,-4.400848389E-2,4.161346436E-2,9.894723816E0,9.894909187E0
1.946708500E1,-3.008743286E-2,6.915618896E-2,9.880952454E0,9.881240267E0
1.947713100E1,-1.002914429E-1,6.137237549E-3,9.894424438E0,9.894934614E0
1.948717800E1,-5.777984619E-2,7.334747314E-2,9.825268250E0,9.825711910E0
1.949722500E1,-6.182144165E-2,1.010398865E-1,9.737850037E0,9.738570444E0
1.950727100E1,-2.080673218E-2,5.957611084E-2,9.793085175E0,9.793288491E0
1.951731800E1,-3.727249146E-2,2.484832764E-2,9.928703156E0,9.928804209E0
1.952736500E1,-4.745132446E-2,1.046324158E-1,9.846973114E0,9.847643326E0
1.953741100E1,-7.918533325E-2,6.182144165E-2,9.794282684E0,9.794797880E0
1.954745800E1,-8.113128662E-2,6.661148071E-2,9.830657043E0,9.831217487E0
1.955750500E1,-8.622070312E-2,6.301895142E-2,9.820777588E0,9.821358248E0
1.956755100E1,-3.472778320E-2,1.185534668E-1,9.832453308E0,9.833229327E0
1.957759800E1,-6.017486572E-2,9.355545044E-2,9.899214478E0,9.899839439E0
1.958764500E1,-6.182144165E-2,7.229965210E-2,9.860145721E0,9.860604585E0
1.959769200E1,-1.085243225E-1,1.080752563E-1,9.736951904E0,9.738156405E0
1.960773800E1,-7.634124756E-2,1.173559570E-1,9.840985565E0,9.841981371E0
1.961778500E1,-1.140628052E-1,8.472381592E-2,1.001507355E1,1.001608140E1
1.962783100E1,-1.975891113E-2,7.050338745E-2,9.884395294E0,9.884666483E0
1.963787800E1,-2.290237427E-2,5.493576050E-2,9.747280426E0,9.747462139E0
1.964792500E1,-3.861968994E-2,4.340972900E-2,9.883197784E0,9.883368572E0
1.965797200E1,-9.505233765E-2,6.077362061E-2,9.926607513E0,9.927248617E0
1.966801800E1,-9.714797974E-2,7.753875732E-2,9.900561676E0,9.901341903E0
1.967806500E1,-6.855743408E-2,6.526428223E-2,9.895771637E0,9.896224322E0
1.968811200E1,-7.948471069E-2,5.598358154E-2,9.846224670E0,9.846704639E0
1.969815800E1,-3.382965088E-2,6.780899048E-2,9.889933777E0,9.890224093E0
1.970820500E1,-5.493576050E-2,6.676116943E-2,9.955946503E0,9.956321899E0
1.971825200E1,-5.748046875E-2,6.601272583E-2,9.930499420E0,9.930885178E0
1.972829800E1,-8.906478882E-2,5.014572144E-2,9.952204285E0,9.952729136E0
1.973834500E1,-3.203338623E-2,7.229965210E-2,9.849368134E0,9.849685579E0
1.974839200E1,-4.760101318E-2,9.430389404E-2,9.799671478E0,9.800240822E0
1.975843800E1,-1.392105103E-2,8.681945801E-2,9.905950470E0,9.906340703E0
1.976848500E1,-6.167175293E-2,9.011260986E-2,9.901010742E0,9.901612869E0
1.977853200E1,-4.730163574E-2,1.191522217E-1,9.839189301E0,9.840024430E0
1.978857800E1,-1.398092651E-1,7.035369873E-2,9.843380585E0,9.844624808E0
1.979862500E1,-6.376739502E-2,6.436614990E-2,9.717941437E0,9.718363805E0
1.980867200E1,-5.777984619E-2,8.113128662E-2,9.749376068E0,9.749884846E0
1.981871800E1,-3.577560425E-2,6.107299805E-2,9.945917358E0,9.946169208E0
1.982876500E1,-5.613327026E-2,5.373825073E-2,9.808802490E0,9.809110308E0
1.983881200E1,-5.822891235E-2,2.095642090E-2,9.754016418E0,9.754212734E0
1.984885800E1,-8.038284302E-2,1.302291870E-2,9.774972839E0,9.775312016E0
1.985890500E1,-6.331832886E-2,7.694000244E-2,9.786349182E0,9.786856456E0
1.986895200E1,-7.334747314E-2,6.735992432E-2,9.843829651E0,9.844333365E0
1.987899800E1,-3.921844482E-2,4.550537109E-2,1.001222946E1,1.001240968E1
1.988904500E1,-5.194198608E-2,3.248245239E-2,9.784552917E0,9.784744702E0
1.989909200E1,-5.733078003E-2,4.116439819E-2,9.792336731E0,9.792591076E0
1.990913800E1,-7.454498291E-2,7.469467163E-2,9.857451324E0,9.858016173E0
1.991918500E1,-8.143066406E-2,9.864486694E-2,1.000055374E1,1.000137175E1
1.992923200E1,-5.822891235E-2,3.562591553E-2,9.934241638E0,9.934476168E0
1.993927800E1,-4.296066284E-2,8.277786255E-2,9.869276733E0,9.869717374E0
1.994932500E1,-4.251159668E-2,9.056167603E-2,9.742041321E0,9.742554991E0
1.995937200E1,-7.933502197E-2,1.276844788E-1,9.933343506E0,9.934480891E0
1.996941800E1,-1.014889526E-1,1.263372803E-1,9.945168915E0,9.946489122E0
1.997946500E1,-9.475296021E-2,5.763015747E-2,9.868827667E0,9.869450789E0
1.998951200E1,-8.337661743E-2,5.029541016E-2,9.916578369E0,9.917056410E0
1.999955800E1,-4.340972900E-3,1.267863464E-1,9.848619690E0,9.849436706E0
2.000960500E1,-4.296066284E-2,1.058299255E-1,9.779762878E0,9.780429824E0
2.001965200E1,-4.161346436E-2,6.706054688E-2,9.979297943E0,9.979610024E0
2.002969800E1,-9.041198730E-2,8.202941895E-2,9.918823700E0,9.919574928E0
2.003974500E1,-3.053649902E-2,9.565109253E-2,9.840237122E0,9.840749373E0
2.004979200E1,-6.421646118E-2,1.182540894E-1,9.812095642E0,9.813018326E0
2.005983800E1,-2.694396973E-3,1.035845947E-1,9.719138947E0,9.719691296E0
2.006988500E1,-5.089416504E-2,6.182144165E-2,9.904603271E0,9.904926959E0
2.007993200E1,-3.323089600E-2,6.152206421E-2,9.956096191E0,9.956341729E0
2.008997900E1,-6.242019653E-2,7.065307617E-2,9.778116302E0,9.778570783E0
2.010002500E1,-5.942642212E-2,4.969665527E-2,9.736353149E0,9.736661333E0
2.011007200E1,-3.382965088E-2,7.783813477E-2,9.753567352E0,9.753936606E0
2.012011900E1,-3.861968994E-2,5.239105225E-2,9.865384827E0,9.865599530E0
2.013016500E1,-3.053649902E-2,5.553451538E-2,9.928852844E0,9.929055109E0
2.014021200E1,-4.251159668E-2,5.119354248E-2,9.860295410E0,9.860519945E0
2.015025900E1,-7.873626709E-2,6.511459351E-2,9.843081207E0,9.843611480E0
2.016030500E1,-1.053808594E-1,4.236190796E-2,9.764344940E0,9.765005467E0
2.017035200E1,-7.634124756E-2,4.954696655E-2,9.883048096E0,9.883467132E0
2.018039900E1,-4.535568237E-2,4.251159668E-2,9.976004791E0,9.976198473E0
2.019044500E1,-3.622467041E-2,1.631607056E-2,9.943073273E0,9.943152646E0
2.020049200E1,-4.191284180E-2,5.254074097E-2,9.879455566E0,9.879684180E0
2.021053900E1,-8.038284302E-2,-1.272354126E-2,9.864935760E0,9.865271453E0
2.022058500E1,-9.894424438E-2,4.026626587E-2,9.819280701E0,9.819861751E0
2.023063200E1,-7.529342651E-2,6.661148071E-2,9.916877747E0,9.917387278E0
2.024067900E1,-5.104385376E-2,9.879455566E-2,9.946965179E0,9.947586749E0
2.025072500E1,-2.275268555E-2,5.568420410E-2,9.893376617E0,9.893559486E0
2.026077200E1,-6.122268677E-2,4.894821167E-2,9.684411163E0,9.684728376E0
2.027081900E1,-9.624984741E-2,1.526824951E-2,9.840835876E0,9.841318403E0
2.028086500E1,-9.295669556E-2,1.354682922E-1,9.900262299E0,9.901625432E0
2.029091200E1,-7.993377686E-2,1.082249451E-1,9.831106110E0,9.832026718E0
2.030095900E1,-5.284011841E-2,1.067280579E-1,9.869576111E0,9.870294604E0
2.031100500E1,-4.026626587E-2,8.202941895E-2,9.758806458E0,9.759234277E0
2.032105200E1,-6.092330933E-2,1.086740112E-1,9.804461517E0,9.805253048E0
2.033109900E1,-1.005908203E-1,1.492396545E-1,9.881401520E0,9.883040371E0
2.034114500E1,-1.041833496E-1,1.477427673E-1,9.864486694E0,9.866143109E0
2.035119200E1,-6.810836792E-2,8.622070312E-2,9.855954437E0,9.856566878E0
2.036123900E1,-9.580078125E-3,1.110690308E-1,9.882449341E0,9.883078118E0
2.037128587E1,-1.751358032E-2,6.062393188E-2,9.807904358E0,9.808107355E0
2.038133287E1,-4.580474854E-2,7.679031372E-2,9.940827942E0,9.941230055E0
2.039137987E1,-6.691085815E-2,8.158035278E-2,9.928403778E0,9.928964397E0
2.040142688E1,-7.289840698E-2,5.688171387E-2,9.876761169E0,9.877193979E0
2.041147287E1,-7.214996338E-2,7.095245361E-2,9.806557159E0,9.807079238E0
2.042151988E1,-3.637435913E-2,6.706054688E-2,9.888736267E0,9.889030548E0
2.043156687E1,-4.715194702E-2,5.134323120E-2,9.987830200E0,9.988073465E0
2.044161288E1,-6.735992432E-2,1.646575928E-2,9.853709106E0,9.853953097E0
2.045165987E1,-8.666976929E-2,5.538482666E-2,9.790690155E0,9.791230405E0
2.046170687E1,-7.289840698E-2,3.308120728E-2,9.840087433E0,9.840413062E0
2.047175288E1,-5.209167480E-2,7.035369873E-3,9.839488678E0,9.839629083E0
2.048179987E1,-4.535568237E-2,1.886077881E-2,9.837692413E0,9.837815046E0
2.049184687E1,-3.802093506E-2,2.454895020E-2,9.861343231E0,9.861447083E0
2.050189287E1,-5.748046875E-2,7.723937988E-2,9.861492920E0,9.861962915E0
2.051193987E1,-7.843688965E-2,9.505233765E-2,9.744885406E0,9.745664620E0
2.052198687E1,-8.143066406E-2,6.346801758E-2,9.820777588E0,9.821320256E0
2.053203287E1,-5.688171387E-2,1.062789917E-2,9.877060547E0,9.877230053E0
2.054207987E1,-3.263214111E-2,9.654922485E-2,9.841734009E0,9.842261677E0
2.055212688E1,-1.960922241E-2,9.280700684E-2,9.832602997E0,9.833060528E0
2.056217287E1,-5.972579956E-2,6.646179199E-2,9.829758911E0,9.830165034E0
2.057221988E1,-4.775070190E-2,3.787124634E-2,9.833201752E0,9.833390618E0
2.058226688E1,-8.457412720E-2,2.664459229E-2,9.901310120E0,9.901707166E0
2.059231387E1,-5.089416504E-2,1.001417542E-1,9.892628174E0,9.893265931E0
2.060235988E1,-9.265731812E-2,1.115180969E-1,9.906848602E0,9.907909512E0
2.061240687E1,-2.859054565E-2,7.529342651E-2,9.822424164E0,9.822754348E0
2.062245387E1,-8.951385498E-2,8.068222046E-2,9.781559143E0,9.782301448E0
2.063249987E1,-6.167175293E-2,2.380050659E-2,1.004096970E1,1.004118730E1
2.064254687E1,-8.936416626E-2,6.541397095E-2,9.990823975E0,9.991437766E0
2.065259387E1,-8.517288208E-2,1.044827271E-1,9.845326538E0,9.846249322E0
2.066263987E1,-5.643264771E-2,1.193019104E-1,9.943672028E0,9.944547802E0
2.067268687E1,-5.972579956E-2,1.050814819E-1,9.908046112E0,9.908783328E0
2.068273388E1,-4.520599365E-2,8.352630615E-2,9.918224945E0,9.918679664E0
2.069277987E1,-8.128097534E-2,1.100212097E-1,1.004920258E1,1.005013352E1
2.070282688E1,-5.927673340E-2,1.589694214E-1,9.811945953E0,9.813412679E0
2.071287388E1,-8.412506104E-2,1.056802368E-1,9.764195251E0,9.765129505E0
2.072291987E1,-3.353027344E-2,7.349716187E-2,9.782157898E0,9.782491464E0
2.073296688E1,-1.272354126E-2,1.422042847E-1,9.820328522E0,9.821366311E0
2.074301387E1,-7.185058594E-3,4.340972900E-2,9.926757202E0,9.926854717E0
2.075305988E1,-4.730163574E-2,3.382965088E-2,9.756411438E0,9.756584753E0
2.076310687E1,-5.688171387E-2,4.296066284E-2,9.631720734E0,9.631984502E0
2.077315387E1,-7.619155884E-2,9.026229858E-2,9.794282684E0,9.794994933E0
2.078319987E1,-4.909790039E-2,9.445358276E-2,9.765692139E0,9.766272320E0
2.079324687E1,-3.891906738E-2,3.966751099E-2,9.853409729E0,9.853566435E0
2.080329387E1,-7.005432129E-2,1.347198486E-2,9.910141754E0,9.910398513E0
2.081334087E1,-6.361770630E-2,4.146377563E-2,9.770781555E0,9.771076638E0
2.082338687E1,-1.083746338E-1,4.236190796E-2,9.751322021E0,9.752016241E0
2.083343387E1,-7.918533325E-2,4.520599365E-2,9.974657593E0,9.975074335E0
2.084348088E1,-6.092330933E-2,7.110214233E-2,9.894424438E0,9.894867464E0
2.085352687E1,-6.421646118E-2,4.475692749E-2,9.982890472E0,9.983197340E0
2.086357388E1,-5.298980713E-2,3.936813354E-2,9.915530548E0,9.915750290E0
2.087362087E1,-8.831634521E-2,1.049317932E-1,9.761351166E0,9.762314635E0
2.088366688E1,-1.190025330E-1,9.175918579E-2,9.934690704E0,9.935827129E0
2.089371388E1,-1.052311707E-1,3.906875610E-2,1.002285736E1,1.002348590E1
2.090376087E1,-4.400848389E-2,5.403762817E-2,9.955198059E0,9.955441990E0
